GENEID	TOPOID	FOUND	STUDIED
ENSG00000187775	78	2	32
ENSG00000187775	123	1	1
ENSG00000196730	31	1	27
ENSG00000196730	78	1	36
ENSG00000229972	31	1	1
ENSG00000166263	31	1	1
ENSG00000157593	5	1	22
ENSG00000157593	31	1	1
ENSG00000166902	5	1	22
ENSG00000215182	2	1	1
ENSG00000215182	5	1	23
ENSG00000215182	31	2	2
ENSG00000079739	31	1	1
ENSG00000079739	75	1	101
ENSG00000087495	31	2	2
ENSG00000087495	135	1	23
ENSG00000066294	5	1	22
ENSG00000066294	31	2	2
ENSG00000181392	31	1	1
ENSG00000155100	31	1	1
ENSG00000134812	2	1	1
ENSG00000134812	31	1	1
ENSG00000106034	9	2	10
ENSG00000106034	31	4	4
ENSG00000106034	135	1	23
ENSG00000158106	9	1	5
ENSG00000103043	135	1	23
ENSG00000117090	31	1	1
ENSG00000117090	78	1	48
ENSG00000105472	31	1	1
ENSG00000135905	31	2	2
ENSG00000170464	31	1	1
ENSG00000170464	75	1	101
ENSG00000178409	31	3	3
ENSG00000141140	31	1	1
ENSG00000100426	31	2	2
ENSG00000174442	31	1	1
ENSG00000185483	9	3	124
ENSG00000185483	31	6	31
ENSG00000185483	75	1	28
ENSG00000185483	78	1	73
ENSG00000185483	123	1	6
ENSG00000185483	127	1	20
ENSG00000169925	75	1	28
ENSG00000169925	127	4	61
ENSG00000101977	65	2	23
ENSG00000101977	147	2	2
ENSG00000011465	5	2	447
ENSG00000011465	31	1	1
ENSG00000011465	65	1	11
ENSG00000127951	123	1	1
ENSG00000112312	31	1	1
ENSG00000177873	31	1	1
ENSG00000105270	31	2	2
ENSG00000105270	135	1	23
ENSG00000143355	31	1	1
ENSG00000169131	31	2	2
ENSG00000134827	31	1	1
ENSG00000167747	31	1	1
ENSG00000111913	31	1	1
ENSG00000070886	5	5	456
ENSG00000070886	9	1	32
ENSG00000070886	65	2	226
ENSG00000070886	78	2	37
ENSG00000070886	123	1	6
ENSG00000070886	127	1	20
ENSG00000108669	31	1	1
ENSG00000178338	31	2	2
ENSG00000149507	31	2	2
ENSG00000144460	5	1	2
ENSG00000144460	31	2	2
ENSG00000158966	31	2	2
ENSG00000196074	31	3	3
ENSG00000164494	31	2	2
ENSG00000172819	31	1	1
ENSG00000172819	78	2	57
ENSG00000002745	14	1	9
ENSG00000002745	31	2	2
ENSG00000146232	78	2	32
ENSG00000169047	5	4	447
ENSG00000169047	31	1	1
ENSG00000169047	65	3	199
ENSG00000169047	135	1	24
ENSG00000026751	31	1	1
ENSG00000144468	31	1	1
ENSG00000157423	31	1	1
ENSG00000198939	31	1	1
ENSG00000198939	135	1	23
ENSG00000186088	5	1	446
ENSG00000161647	9	1	5
ENSG00000196367	2	1	1
ENSG00000196367	5	6	457
ENSG00000196367	9	8	125
ENSG00000196367	31	9	33
ENSG00000196367	65	1	37
ENSG00000196367	127	2	20
ENSG00000141933	135	1	23
ENSG00000014164	123	1	1
ENSG00000151414	31	1	26
ENSG00000151414	65	1	37
ENSG00000108854	65	1	11
ENSG00000198742	31	1	1
ENSG00000173389	31	1	1
ENSG00000108055	5	1	22
ENSG00000108055	31	1	1
ENSG00000196505	31	2	2
ENSG00000114767	31	1	1
ENSG00000114767	78	2	48
ENSG00000173369	78	1	48
ENSG00000180801	31	1	1
ENSG00000108924	31	2	2
ENSG00000188501	31	2	2
ENSG00000169302	65	2	225
ENSG00000169302	123	1	6
ENSG00000186350	31	1	1
ENSG00000121621	31	2	2
ENSG00000196917	31	1	2
ENSG00000196917	78	2	48
ENSG00000196917	135	1	23
ENSG00000041880	31	1	1
ENSG00000133216	31	3	29
ENSG00000133216	65	1	225
ENSG00000133216	135	1	24
ENSG00000174607	31	1	1
ENSG00000174562	65	1	11
ENSG00000174562	78	1	57
ENSG00000143578	31	1	1
ENSG00000185467	75	1	101
ENSG00000185467	123	1	6
ENSG00000149516	31	2	2
ENSG00000122224	31	1	1
ENSG00000146221	31	2	2
ENSG00000178187	31	1	1
ENSG00000178187	65	1	1
ENSG00000151418	5	1	22
ENSG00000155761	9	1	14
ENSG00000155761	31	2	2
ENSG00000241685	31	1	1
ENSG00000113262	31	2	2
ENSG00000113262	78	1	48
ENSG00000113262	135	1	23
ENSG00000081052	5	3	22
ENSG00000081052	31	5	5
ENSG00000081052	78	1	32
ENSG00000081052	135	1	23
ENSG00000130635	5	1	446
ENSG00000130635	31	3	3
ENSG00000130635	75	1	1
ENSG00000130635	123	1	1
ENSG00000130635	135	2	24
ENSG00000125954	31	1	1
ENSG00000149534	31	1	1
ENSG00000005955	31	2	2
ENSG00000147606	31	2	2
ENSG00000112320	31	1	1
ENSG00000169031	31	1	1
ENSG00000169031	123	2	7
ENSG00000179292	5	1	22
ENSG00000097046	5	1	32
ENSG00000097046	9	1	33
ENSG00000097046	31	1	27
ENSG00000097046	127	2	60
ENSG00000142515	31	1	1
ENSG00000142515	75	1	101
ENSG00000166949	9	2	10
ENSG00000166949	135	1	24
ENSG00000124608	31	1	1
ENSG00000141179	65	1	1
ENSG00000127947	31	1	1
ENSG00000127947	78	1	20
ENSG00000127947	135	1	24
ENSG00000155980	31	2	2
ENSG00000106278	5	1	447
ENSG00000106278	9	2	18
ENSG00000106278	31	3	3
ENSG00000106278	65	2	12
ENSG00000106278	75	1	101
ENSG00000004487	31	1	1
ENSG00000004487	65	1	12
ENSG00000113657	31	1	1
ENSG00000176153	31	1	1
ENSG00000139445	31	1	1
ENSG00000139445	65	1	11
ENSG00000135476	65	1	12
ENSG00000135476	75	1	101
ENSG00000146285	31	1	1
ENSG00000174807	9	3	15
ENSG00000055483	31	1	1
ENSG00000055483	75	1	101
ENSG00000164050	31	2	2
ENSG00000164050	78	1	57
ENSG00000164050	123	1	6
ENSG00000164050	135	1	24
ENSG00000174791	65	1	188
ENSG00000188263	135	1	1
ENSG00000169519	31	1	1
ENSG00000079102	5	1	447
ENSG00000079102	9	2	14
ENSG00000079102	14	1	9
ENSG00000079102	135	1	24
ENSG00000122223	31	1	1
ENSG00000196227	31	2	2
ENSG00000196227	78	1	48
ENSG00000234284	135	1	23
ENSG00000168958	9	1	4
ENSG00000092607	9	1	12
ENSG00000092607	135	1	23
ENSG00000103599	31	1	1
ENSG00000079691	5	1	22
ENSG00000079691	31	1	1
ENSG00000079691	78	1	32
ENSG00000079691	135	1	23
ENSG00000101974	9	3	17
ENSG00000101974	31	5	5
ENSG00000153930	9	1	12
ENSG00000153930	31	1	1
ENSG00000214787	31	1	1
ENSG00000182255	5	1	446
ENSG00000182255	31	2	2
ENSG00000182255	135	1	23
ENSG00000139998	31	1	1
ENSG00000176049	9	1	14
ENSG00000176049	31	1	1
ENSG00000131808	31	3	3
ENSG00000224916	78	1	48
ENSG00000196569	31	8	8
ENSG00000196569	78	1	48
ENSG00000138892	31	2	2
ENSG00000135047	31	3	3
ENSG00000123349	31	1	1
ENSG00000167751	31	1	1
ENSG00000167751	123	1	6
ENSG00000025796	31	1	1
ENSG00000025796	123	1	6
ENSG00000164265	78	1	48
ENSG00000138653	31	1	1
ENSG00000081237	31	2	2
ENSG00000081237	65	1	11
ENSG00000081237	75	1	101
ENSG00000081237	78	4	59
ENSG00000081237	123	2	6
ENSG00000081237	135	1	24
ENSG00000196357	31	1	1
ENSG00000153933	78	3	66
ENSG00000124215	5	1	22
ENSG00000124215	31	3	3
ENSG00000234906	75	1	1
ENSG00000174599	5	1	22
ENSG00000116882	31	1	1
ENSG00000179914	5	1	22
ENSG00000179914	31	2	2
ENSG00000179914	135	1	23
ENSG00000133710	31	1	1
ENSG00000133710	78	1	32
ENSG00000184985	5	1	22
ENSG00000184985	31	1	1
ENSG00000158764	31	1	1
ENSG00000132130	31	1	1
ENSG00000204839	31	1	1
ENSG00000150593	31	1	1
ENSG00000150593	78	1	57
ENSG00000150593	123	1	6
ENSG00000205056	31	1	1
ENSG00000177842	31	1	1
ENSG00000066382	123	1	1
ENSG00000145934	5	4	4
ENSG00000145934	31	6	6
ENSG00000108370	31	2	2
ENSG00000125945	78	1	48
ENSG00000174669	31	1	1
ENSG00000143552	5	1	22
ENSG00000143552	9	1	5
ENSG00000143552	31	4	4
ENSG00000143552	123	1	1
ENSG00000177932	31	1	1
ENSG00000177992	31	3	3
ENSG00000166927	5	1	22
ENSG00000166927	31	1	1
ENSG00000166908	5	2	448
ENSG00000166908	65	2	22
ENSG00000087116	9	1	2
ENSG00000087116	31	1	1
ENSG00000087116	65	1	11
ENSG00000087116	135	1	24
ENSG00000173744	5	1	23
ENSG00000173744	31	1	1
ENSG00000173744	123	2	7
ENSG00000172888	31	1	1
ENSG00000164100	9	1	14
ENSG00000147813	31	1	1
ENSG00000008311	31	1	1
ENSG00000069702	31	3	3
ENSG00000096401	31	1	1
ENSG00000096401	65	3	12
ENSG00000096401	75	1	101
ENSG00000113504	9	1	12
ENSG00000121060	65	1	11
ENSG00000121060	78	1	57
ENSG00000121060	123	1	6
ENSG00000104853	31	1	1
ENSG00000203859	31	2	2
ENSG00000170959	9	1	1
ENSG00000139637	31	2	2
ENSG00000100427	135	1	23
ENSG00000196284	31	2	2
ENSG00000196284	78	1	11
ENSG00000169740	31	1	1
ENSG00000176783	31	4	4
ENSG00000176783	78	1	48
ENSG00000091947	5	1	22
ENSG00000187510	31	1	1
ENSG00000135917	31	2	2
ENSG00000180929	31	1	1
ENSG00000134595	135	1	25
ENSG00000132142	9	1	4
ENSG00000132142	31	1	1
ENSG00000203857	31	2	2
ENSG00000079689	31	2	2
ENSG00000079689	135	1	23
ENSG00000081087	5	1	22
ENSG00000151148	31	2	2
ENSG00000137764	65	2	225
ENSG00000187257	31	1	1
ENSG00000182782	31	1	1
ENSG00000166928	78	1	11
ENSG00000164794	65	1	11
ENSG00000164794	75	1	101
ENSG00000128610	31	2	2
ENSG00000128610	78	1	32
ENSG00000171604	5	1	22
ENSG00000088280	9	1	14
ENSG00000088280	31	1	1
ENSG00000178498	5	1	447
ENSG00000108061	31	1	1
ENSG00000130783	9	1	14
ENSG00000130783	31	2	2
ENSG00000130783	135	1	23
ENSG00000073146	31	2	2
ENSG00000164053	31	1	1
ENSG00000104856	31	1	1
ENSG00000142065	31	1	1
ENSG00000166930	9	1	14
ENSG00000166930	31	1	1
ENSG00000102189	31	2	2
ENSG00000168036	2	787	3637
ENSG00000168036	5	121	1780
ENSG00000168036	9	212	3787
ENSG00000168036	14	17	318
ENSG00000168036	18	55	225
ENSG00000168036	20	592	1370
ENSG00000168036	25	2	43
ENSG00000168036	31	101	857
ENSG00000168036	35	13	662
ENSG00000168036	51	57	541
ENSG00000168036	59	1	3
ENSG00000168036	60	5	351
ENSG00000168036	65	33	1247
ENSG00000168036	75	172	1052
ENSG00000168036	78	7	494
ENSG00000168036	100	221	1120
ENSG00000168036	115	7	394
ENSG00000168036	122	49	266
ENSG00000168036	123	97	780
ENSG00000168036	125	24	359
ENSG00000168036	127	157	1559
ENSG00000168036	132	9	151
ENSG00000168036	135	92	438
ENSG00000168036	143	12	40
ENSG00000168036	146	97	266
ENSG00000168036	147	2	101
ENSG00000168036	153	17	100
ENSG00000168036	155	6	135
ENSG00000104859	78	1	48
ENSG00000104859	135	1	23
ENSG00000123977	78	1	48
ENSG00000164796	5	2	447
ENSG00000164796	9	3	40
ENSG00000164796	14	3	18
ENSG00000164796	31	20	20
ENSG00000164796	65	11	15
ENSG00000164796	75	8	413
ENSG00000164796	78	1	89
ENSG00000164796	115	1	2
ENSG00000164796	123	4	8
ENSG00000170946	78	2	48
ENSG00000035862	5	2	447
ENSG00000153820	31	4	4
ENSG00000153820	65	1	11
ENSG00000143067	31	1	1
ENSG00000081803	5	1	23
ENSG00000081803	31	1	1
ENSG00000153823	78	3	14
ENSG00000156738	31	3	3
ENSG00000240771	5	1	448
ENSG00000240771	123	2	12
ENSG00000240771	135	1	25
ENSG00000109911	31	1	1
ENSG00000121058	31	1	1
ENSG00000094914	31	1	1
ENSG00000130787	31	1	1
ENSG00000092621	31	1	1
ENSG00000007968	31	2	2
ENSG00000007968	123	2	7
ENSG00000104529	31	1	1
ENSG00000104529	75	1	101
ENSG00000104529	123	1	6
ENSG00000187957	31	1	1
ENSG00000117318	5	1	448
ENSG00000178172	31	1	1
ENSG00000108840	31	1	1
ENSG00000120645	5	2	446
ENSG00000120645	9	1	12
ENSG00000146047	75	1	101
ENSG00000174516	31	1	1
ENSG00000033170	31	1	1
ENSG00000006576	31	1	1
ENSG00000142252	31	1	1
ENSG00000164363	31	1	1
ENSG00000158769	31	2	2
ENSG00000160339	9	1	14
ENSG00000153827	5	1	22
ENSG00000153827	31	4	4
ENSG00000153827	78	1	32
ENSG00000007372	31	2	2
ENSG00000007372	135	1	24
ENSG00000108679	5	3	446
ENSG00000108679	31	1	1
ENSG00000124813	31	2	2
ENSG00000145868	31	4	4
ENSG00000145868	123	1	6
ENSG00000137948	31	1	27
ENSG00000137948	65	1	37
ENSG00000137948	127	1	60
ENSG00000176659	31	1	1
ENSG00000197880	31	2	2
ENSG00000158773	5	1	446
ENSG00000158773	31	1	1
ENSG00000142676	5	1	23
ENSG00000099821	135	1	23
ENSG00000179242	31	2	2
ENSG00000179242	65	3	188
ENSG00000130699	31	2	2
ENSG00000130699	135	1	23
ENSG00000111181	31	1	1
ENSG00000146376	31	2	2
ENSG00000164362	5	2	447
ENSG00000164362	31	1	1
ENSG00000164362	65	6	200
ENSG00000164362	123	1	6
ENSG00000146005	31	1	1
ENSG00000168646	5	1	23
ENSG00000168646	123	1	6
ENSG00000158458	31	1	1
ENSG00000158458	135	2	24
ENSG00000174483	31	1	1
ENSG00000033800	31	1	1
ENSG00000135502	5	1	424
ENSG00000135502	14	1	9
ENSG00000106245	31	1	1
ENSG00000121057	31	1	1
ENSG00000166961	65	1	1
ENSG00000186020	78	1	32
ENSG00000085265	14	1	9
ENSG00000085265	31	1	1
ENSG00000144724	31	5	5
ENSG00000144724	65	2	199
ENSG00000134240	31	2	2
ENSG00000011007	31	1	1
ENSG00000185591	31	1	1
ENSG00000185591	78	1	30
ENSG00000185591	123	2	12
ENSG00000134193	31	1	1
ENSG00000187391	31	5	5
ENSG00000186517	31	2	2
ENSG00000124568	31	3	3
ENSG00000124568	135	1	23
ENSG00000112333	5	1	22
ENSG00000134249	31	2	2
ENSG00000134249	65	1	11
ENSG00000134250	5	2	24
ENSG00000134250	6	1	28
ENSG00000134250	31	4	4
ENSG00000134250	51	6	294
ENSG00000134250	65	3	247
ENSG00000134250	75	2	101
ENSG00000134250	78	1	68
ENSG00000153832	31	1	1
ENSG00000130558	31	1	1
ENSG00000128519	31	1	1
ENSG00000153944	5	1	23
ENSG00000106246	31	1	1
ENSG00000011009	31	1	1
ENSG00000172689	31	1	1
ENSG00000172031	5	1	22
ENSG00000113645	31	2	2
ENSG00000113645	78	1	48
ENSG00000189195	31	1	1
ENSG00000203756	9	1	12
ENSG00000143217	31	2	2
ENSG00000073150	78	1	48
ENSG00000119927	31	1	1
ENSG00000049449	9	1	4
ENSG00000203910	31	1	1
ENSG00000081800	31	2	2
ENSG00000184937	51	302	3333
ENSG00000184937	65	1	379
ENSG00000184937	75	132	1166
ENSG00000184937	147	2	86
ENSG00000112782	31	1	1
ENSG00000198945	31	5	5
ENSG00000171723	31	2	2
ENSG00000104447	31	2	2
ENSG00000104447	65	1	11
ENSG00000104447	75	1	101
ENSG00000104447	123	1	6
ENSG00000104447	135	1	23
ENSG00000163053	31	4	4
ENSG00000163053	123	1	1
ENSG00000143569	5	1	22
ENSG00000143569	31	1	1
ENSG00000135409	31	1	27
ENSG00000007047	5	2	455
ENSG00000007047	9	1	32
ENSG00000127955	5	1	447
ENSG00000135899	31	2	2
ENSG00000135899	78	2	48
ENSG00000164270	31	1	1
ENSG00000135506	31	1	1
ENSG00000164675	9	1	14
ENSG00000164675	31	3	3
ENSG00000172403	31	2	2
ENSG00000049656	5	1	22
ENSG00000049656	78	1	48
ENSG00000172717	31	1	1
ENSG00000164483	31	1	1
ENSG00000149100	31	1	1
ENSG00000149100	78	1	48
ENSG00000108264	78	3	23
ENSG00000129455	5	1	425
ENSG00000113643	31	2	2
ENSG00000183134	31	1	1
ENSG00000072415	31	1	1
ENSG00000173918	31	1	1
ENSG00000182606	31	1	1
ENSG00000073614	31	1	1
ENSG00000073614	123	2	6
ENSG00000198015	31	2	2
ENSG00000112337	31	1	1
ENSG00000135537	5	1	22
ENSG00000162676	9	1	1
ENSG00000114405	5	1	22
ENSG00000114268	78	1	48
ENSG00000110107	31	1	1
ENSG00000135218	31	1	1
ENSG00000120137	31	1	1
ENSG00000184347	31	3	3
ENSG00000196422	5	1	22
ENSG00000196422	31	1	1
ENSG00000160917	5	1	22
ENSG00000116833	9	1	2
ENSG00000116833	31	1	1
ENSG00000145390	31	1	1
ENSG00000145390	75	1	101
ENSG00000145390	78	1	20
ENSG00000067208	31	1	1
ENSG00000067208	78	1	32
ENSG00000128159	5	2	23
ENSG00000128159	31	2	2
ENSG00000213022	5	1	23
ENSG00000118689	5	4	447
ENSG00000118689	65	2	199
ENSG00000169372	31	1	1
ENSG00000129451	65	2	11
ENSG00000169252	31	1	1
ENSG00000186714	31	1	1
ENSG00000001561	31	3	3
ENSG00000136451	31	1	1
ENSG00000136451	78	1	32
ENSG00000184402	31	2	2
ENSG00000136040	5	1	22
ENSG00000136040	31	2	2
ENSG00000251247	31	1	1
ENSG00000104892	31	1	1
ENSG00000124610	31	2	2
ENSG00000154229	5	4	456
ENSG00000154229	9	1	32
ENSG00000154229	31	1	27
ENSG00000154229	127	1	20
ENSG00000162702	31	1	1
ENSG00000162702	78	1	48
ENSG00000104884	65	1	200
ENSG00000104884	135	1	24
ENSG00000137809	75	2	412
ENSG00000137809	135	1	24
ENSG00000114270	31	4	4
ENSG00000114270	78	3	48
ENSG00000114270	123	2	2
ENSG00000128606	31	1	1
ENSG00000118193	31	2	2
ENSG00000118193	78	3	33
ENSG00000198453	9	1	4
ENSG00000198453	31	1	1
ENSG00000197142	9	1	6
ENSG00000197142	14	1	9
ENSG00000136450	31	1	1
ENSG00000136450	78	1	57
ENSG00000187094	5	1	446
ENSG00000182791	31	1	1
ENSG00000146233	31	1	1
ENSG00000241468	31	1	1
ENSG00000170632	31	1	1
ENSG00000157093	5	1	22
ENSG00000060749	5	2	23
ENSG00000060749	31	3	3
ENSG00000100554	31	1	1
ENSG00000161664	75	2	102
ENSG00000142319	31	3	3
ENSG00000142319	78	2	48
ENSG00000142319	135	1	23
ENSG00000164754	65	1	12
ENSG00000164754	123	1	6
ENSG00000118197	5	1	22
ENSG00000118197	31	2	2
ENSG00000118197	78	1	48
ENSG00000185404	5	1	1
ENSG00000040275	2	1	1
ENSG00000040275	31	1	1
ENSG00000168591	65	1	1
ENSG00000006114	31	2	2
ENSG00000198366	31	1	1
ENSG00000198366	135	1	23
ENSG00000117305	5	1	22
ENSG00000196967	5	1	22
ENSG00000196967	31	1	1
ENSG00000111325	135	1	23
ENSG00000169247	31	2	2
ENSG00000239306	5	1	22
ENSG00000239306	31	2	2
ENSG00000139438	31	1	1
ENSG00000080546	31	1	1
ENSG00000111199	31	2	2
ENSG00000013725	135	1	24
ENSG00000145384	31	1	1
ENSG00000067066	5	1	22
ENSG00000067066	31	4	4
ENSG00000113073	9	1	6
ENSG00000135439	5	3	449
ENSG00000135439	78	2	57
ENSG00000141141	31	1	1
ENSG00000121690	31	1	1
ENSG00000143595	5	1	22
ENSG00000164756	31	2	2
ENSG00000164756	123	1	6
ENSG00000143515	31	1	1
ENSG00000182156	5	2	23
ENSG00000182156	31	1	1
ENSG00000143033	31	2	2
ENSG00000186474	31	1	1
ENSG00000011304	75	1	101
ENSG00000117877	9	2	3
ENSG00000117877	31	2	2
ENSG00000108753	31	3	3
ENSG00000120647	31	1	1
ENSG00000121053	31	2	2
ENSG00000110448	31	1	1
ENSG00000117500	31	1	1
ENSG00000245680	31	1	1
ENSG00000153395	31	2	2
ENSG00000011143	31	1	1
ENSG00000143258	31	2	2
ENSG00000188283	31	1	1
ENSG00000179163	78	1	48
ENSG00000183137	31	1	1
ENSG00000057704	31	1	1
ENSG00000173210	31	2	2
ENSG00000171840	31	2	2
ENSG00000131503	31	5	5
ENSG00000131503	65	1	11
ENSG00000131503	78	1	20
ENSG00000131503	123	2	6
ENSG00000173933	31	1	1
ENSG00000122483	31	2	2
ENSG00000122483	78	2	32
ENSG00000122483	135	1	23
ENSG00000188822	5	1	23
ENSG00000167419	31	1	1
ENSG00000167419	78	1	11
ENSG00000075429	135	1	23
ENSG00000156535	9	1	6
ENSG00000156535	14	1	9
ENSG00000156535	31	2	2
ENSG00000060237	5	1	31
ENSG00000060237	9	1	4
ENSG00000060237	31	5	31
ENSG00000060237	65	1	37
ENSG00000060237	78	4	130
ENSG00000075461	5	1	22
ENSG00000129437	123	1	6
ENSG00000181666	31	2	2
ENSG00000229859	31	1	1
ENSG00000196652	31	1	1
ENSG00000139625	31	1	27
ENSG00000139625	65	2	225
ENSG00000139625	78	1	92
ENSG00000143224	31	1	1
ENSG00000118200	9	1	4
ENSG00000118200	31	2	2
ENSG00000118200	135	1	23
ENSG00000173898	5	1	22
ENSG00000173898	9	1	14
ENSG00000173898	123	1	1
ENSG00000173898	135	1	23
ENSG00000160712	31	3	3
ENSG00000160712	78	1	20
ENSG00000151532	31	1	1
ENSG00000110422	9	1	32
ENSG00000110422	31	1	27
ENSG00000110422	135	1	24
ENSG00000204007	31	1	1
ENSG00000145494	5	1	23
ENSG00000120798	31	1	1
ENSG00000189164	31	2	2
ENSG00000178104	31	3	3
ENSG00000125740	31	2	2
ENSG00000135932	5	1	23
ENSG00000148386	9	2	12
ENSG00000198265	31	1	1
ENSG00000198265	135	1	23
ENSG00000110427	31	2	2
ENSG00000134516	31	5	5
ENSG00000134516	135	2	24
ENSG00000138738	5	1	22
ENSG00000138738	135	1	23
ENSG00000182197	31	2	2
ENSG00000182197	65	1	11
ENSG00000196437	78	2	48
ENSG00000139546	5	1	23
ENSG00000104522	135	1	23
ENSG00000169291	5	1	22
ENSG00000169291	31	2	2
ENSG00000169291	78	3	14
ENSG00000197343	31	1	1
ENSG00000163239	31	1	1
ENSG00000002016	5	1	23
ENSG00000168995	9	1	14
ENSG00000180113	31	2	2
ENSG00000180113	78	3	32
ENSG00000148737	9	3	16
ENSG00000148737	31	1	1
ENSG00000103647	14	1	9
ENSG00000103647	31	3	3
ENSG00000170128	31	1	1
ENSG00000005381	9	1	14
ENSG00000005381	31	2	2
ENSG00000005381	135	1	23
ENSG00000105819	31	4	4
ENSG00000163362	31	1	1
ENSG00000142661	31	1	1
ENSG00000134001	31	1	1
ENSG00000135446	5	1	455
ENSG00000157510	78	1	32
ENSG00000157510	135	1	23
ENSG00000116852	31	3	3
ENSG00000180263	31	2	2
ENSG00000180263	78	1	32
ENSG00000165643	5	1	22
ENSG00000165643	78	1	32
ENSG00000177570	31	1	1
ENSG00000135898	31	1	1
ENSG00000214415	31	1	1
ENSG00000173653	31	1	1
ENSG00000173653	78	1	57
ENSG00000170561	123	1	6
ENSG00000075223	31	1	1
ENSG00000139436	5	1	23
ENSG00000082805	31	2	2
ENSG00000082805	65	1	11
ENSG00000105821	75	1	101
ENSG00000107147	9	1	4
ENSG00000107147	14	1	7
ENSG00000107147	31	1	1
ENSG00000107147	135	1	23
ENSG00000100558	31	1	1
ENSG00000100558	135	1	23
ENSG00000111799	9	1	12
ENSG00000111799	31	6	6
ENSG00000111799	78	1	32
ENSG00000125744	31	3	3
ENSG00000004939	5	1	22
ENSG00000004939	31	1	1
ENSG00000004939	123	1	1
ENSG00000112818	31	1	1
ENSG00000112818	135	2	114
ENSG00000069122	5	1	22
ENSG00000188888	31	3	3
ENSG00000171827	31	1	1
ENSG00000160710	5	1	22
ENSG00000160710	31	3	3
ENSG00000160710	78	1	48
ENSG00000173599	31	2	2
ENSG00000173599	65	1	11
ENSG00000173599	75	1	101
ENSG00000137936	5	1	23
ENSG00000137936	31	1	1
ENSG00000137936	65	1	12
ENSG00000141519	31	3	3
ENSG00000168269	5	1	23
ENSG00000168269	78	3	23
ENSG00000171817	9	1	4
ENSG00000050730	31	1	1
ENSG00000090975	5	1	23
ENSG00000090975	31	1	1
ENSG00000164953	31	2	2
ENSG00000164761	5	2	448
ENSG00000167992	31	1	1
ENSG00000164284	31	1	1
ENSG00000179213	31	1	1
ENSG00000179213	135	1	23
ENSG00000111012	5	3	446
ENSG00000181135	78	1	32
ENSG00000184374	31	2	2
ENSG00000136999	31	2	2
ENSG00000136999	75	1	101
ENSG00000136999	123	2	6
ENSG00000158055	31	1	1
ENSG00000170653	31	1	1
ENSG00000008300	5	2	446
ENSG00000008300	31	4	4
ENSG00000008300	123	1	1
ENSG00000110429	135	1	24
ENSG00000243989	78	1	48
ENSG00000171298	31	1	1
ENSG00000136960	5	2	23
ENSG00000136960	9	1	14
ENSG00000136960	31	2	2
ENSG00000136960	75	1	101
ENSG00000173692	31	1	1
ENSG00000019991	5	2	446
ENSG00000019991	31	2	2
ENSG00000154217	123	1	6
ENSG00000105374	5	1	22
ENSG00000028203	31	1	1
ENSG00000043462	31	1	1
ENSG00000171823	31	1	1
ENSG00000173227	31	1	1
ENSG00000213240	31	1	1
ENSG00000111186	123	1	6
ENSG00000177464	31	2	2
ENSG00000225485	65	1	12
ENSG00000167986	5	1	23
ENSG00000167986	31	2	2
ENSG00000127743	5	1	22
ENSG00000001460	31	1	1
ENSG00000001460	78	1	48
ENSG00000114857	31	2	2
ENSG00000064313	9	1	12
ENSG00000064313	14	1	7
ENSG00000064313	31	2	2
ENSG00000064313	75	1	101
ENSG00000172232	135	1	23
ENSG00000023909	31	1	1
ENSG00000030582	5	2	446
ENSG00000030582	31	1	1
ENSG00000189144	31	1	1
ENSG00000198691	5	2	22
ENSG00000198691	31	4	4
ENSG00000198691	78	1	48
ENSG00000158859	5	1	23
ENSG00000158859	31	4	4
ENSG00000113712	78	1	92
ENSG00000143603	65	1	1
ENSG00000153292	31	2	2
ENSG00000153292	135	1	23
ENSG00000170615	31	1	1
ENSG00000135931	31	1	1
ENSG00000197037	31	2	2
ENSG00000171634	31	2	2
ENSG00000081248	5	1	22
ENSG00000081248	31	3	3
ENSG00000153956	31	5	5
ENSG00000153956	135	1	23
ENSG00000137962	31	1	1
ENSG00000137962	65	2	13
ENSG00000137962	78	4	59
ENSG00000137962	123	3	7
ENSG00000163346	9	1	14
ENSG00000151062	31	1	1
ENSG00000125746	9	1	14
ENSG00000125746	31	1	1
ENSG00000105738	5	1	22
ENSG00000105738	31	1	1
ENSG00000136982	135	1	25
ENSG00000135387	31	1	1
ENSG00000135596	31	1	1
ENSG00000135596	78	2	48
ENSG00000196415	31	1	1
ENSG00000173120	31	3	3
ENSG00000173120	123	1	6
ENSG00000135390	31	1	1
ENSG00000108375	31	1	1
ENSG00000197561	135	1	23
ENSG00000164951	5	1	23
ENSG00000164951	31	1	1
ENSG00000164951	135	1	24
ENSG00000108292	123	1	6
ENSG00000158882	9	1	14
ENSG00000181085	65	2	226
ENSG00000160691	65	1	199
ENSG00000141543	31	1	1
ENSG00000157119	31	1	1
ENSG00000145936	31	2	2
ENSG00000012822	31	1	1
ENSG00000155792	31	1	1
ENSG00000173020	9	1	32
ENSG00000186472	31	7	7
ENSG00000135372	31	1	1
ENSG00000135372	123	1	1
ENSG00000094755	78	1	48
ENSG00000163395	31	2	2
ENSG00000163395	135	1	23
ENSG00000177051	31	1	1
ENSG00000177051	65	1	11
ENSG00000177051	78	1	9
ENSG00000187955	5	1	23
ENSG00000187955	31	4	4
ENSG00000187955	75	4	412
ENSG00000187955	123	2	7
ENSG00000187955	135	1	24
ENSG00000244607	31	1	1
ENSG00000105366	5	1	22
ENSG00000105366	31	2	2
